number,miner,size,timestamp,totalDifficulty,baseFeePerGas,difficulty,gasLimit,gasUsed
13691376,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,171629,1637951574,35270040451910309580838,101553720760,10822952739088847,29912171,22306701
13691375,0xEEa5B82B61424dF8020f5feDD81767f2d0D25Bfb,27859,1637951568,35270029628957570491991,109872148781,10817533301453025,29882990,5891722
13691374,0x829BD824B016326A401d083B33D092293333A830,37686,1637951566,35270018811424269038966,115245728107,10812116508735522,29912200,9377218
13691373,0x8F03f1a3f10c05E7CCcF75C1Fd10168e06659Be7,162540,1637951535,35270007999307760303444,102447930944,10822547964278414,29912200,29902630
13691372,0xCD458d7F11023556cC9058F729831a038Cb8Df9c,52195,1637951522,35269997176759796025030,102342444037,10822410525324942,29912200,15079425
13691371,0x829BD824B016326A401d083B33D092293333A830,28555,1637951518,35269986354349270700088,108781676537,10816991352312724,29912200,7873598
13691370,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,131484,1637951510,35269975537357918387364,97793215736,10811574824089677,29941324,28427999
13691369,0xc365c3315cF926351CcAf13fA7D19c8C4058C8E1,20104,1637951490,35269964725783094297687,107426281162,10816718986203687,29912114,4227012
13691368,0x2A20380DcA5bC24D052acfbf79ba23e988ad0050,89827,1637951471,35269953909064108094000,103662422349,10821865661342667,29941352,19319215
13691367,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,162191,1637951440,35269943087198446751333,92156517159,10832306646849007,29970619,29952849
13691366,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,24239,1637951436,35269932254891799902326,100792366972,10826882644104469,29941381,4709228
13691365,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,45969,1637951431,35269921428009155797857,103246025260,10821461288506219,29912171,12112615
13691364,0xc365c3315cF926351CcAf13fA7D19c8C4058C8E1,110561,1637951406,35269910606547867291638,96082413082,10826610280353700,29882990,23853434
13691363,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,141574,1637951380,35269899779937586937938,88875300443,10831761787585572,29912200,24658710
13691362,0x52bc44d5378309EE2abF1539BF71dE1b7d7bE3b5,139920,1637951366,35269888948175799352366,79009297627,10831624348632100,29941354,29925954
13691361,0xc365c3315cF926351CcAf13fA7D19c8C4058C8E1,18901,1637951354,35269878116551450720266,86351195294,10831486909678628,29912144,4783108
13691360,0xCD458d7F11023556cC9058F729831a038Cb8Df9c,25196,1637951352,35269867285064541041638,93533691262,10826063307001035,29941382,5773840
13691359,0x829BD824B016326A401d083B33D092293333A830,111726,1637951331,35269856459001234040603,84479585867,10825925868047563,29970649,27833749
13691358,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,50022,1637951328,35269845633075365993040,87016094529,10820504979397120,29999944,11501993
13691357,0x8F03f1a3f10c05E7CCcF75C1Fd10168e06659Be7,113015,1637951318,35269834812570386595920,77352374164,10820367540443648,29970677,29962421
13691356,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,12403,1637951317,35269823992202846152272,86120056453,10814949364495794,29999972,2783077
13691355,0x45a36a8e118C37e4c47eF4Ab827A7C9e579E11E2,545,1637951316,35269813177253481656478,98422921660,10809533832850501,29970705,0
13691354,0x829BD824B016326A401d083B33D092293333A830,10483,1637951314,35269802367719648805977,110006246664,10804120944217236,30000000,2364363
13691353,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,154528,1637951311,35269791563598704588741,98527157827,10798710697306096,29999972,28980795
13691352,0x45a36a8e118C37e4c47eF4Ab827A7C9e579E11E2,49133,1637951287,35269780764888007282645,102270250651,10803848575039655,29970705,10597639
13691351,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,39734,1637951281,35269769961039432242990,106483136138,10798438461056371,30000000,10252335
13691350,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,31700,1637951278,35269759162600971186619,115359554962,10793030987441063,30000000,5766519
13691349,0x829BD824B016326A401d083B33D092293333A830,52764,1637951266,35269748369569983745556,117713630038,10792893548487591,29999943,12600177
13691348,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,48474,1637951246,35269737576676435257965,121278668916,10798028584428859,30029267,11483740
13691347,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,119176,1637951235,35269726778647850829106,111882836503,10797891145475387,29999972,25077482
13691346,0xc365c3315cF926351CcAf13fA7D19c8C4058C8E1,109633,1637951218,35269715980756705353719,108417614911,10797753706521915,29970705,18817022
13691345,0x52bc44d5378309EE2abF1539BF71dE1b7d7bE3b5,144595,1637951175,35269705183002998831804,96385494729,10813456291432846,30000000,29979997
13691344,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,540,1637951173,35269694369546707398958,110154851118,10808041488471332,30000000,0
13691343,0xB7e390864a90b7b923C9f9310C6F98aafE43F707,114244,1637951149,35269683561505218927626,97920306185,10813183924480985,29999943,29993210
13691342,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,25973,1637951143,35269672748321294446641,105997150173,10807769254446241,29970676,5850433
13691341,0x829BD824B016326A401d083B33D092293333A830,113029,1637951133,35269661940552040000400,95029337067,10807631815492769,29941438,28793486
13691340,0x2A20380DcA5bC24D052acfbf79ba23e988ad0050,13385,1637951132,35269651132920224507631,104901500155,10802219855125662,29970705,3703314
13691339,0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8,166034,1637951109,35269640330700369381969,96415782433,10807359447152244,30000000,25561405
13691338,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,9827,1637951107,35269629523340922229725,107741380358,10801947619712585,30000000,2385796
13691337,0xB7e390864a90b7b923C9f9310C6F98aafE43F707,110142,1637951094,35269618721393302517140,95865105500,10801810180759113,29999972,29866205
13691336,0xa1E00c5E3ADf957595Fdf64333a949589b7292C2,30915,1637951085,35269607919583121758027,102677800846,10801672741805641,29970705,7031100
13691335,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,21492,1637951080,35269597117910379952386,110577070124,10796263689722422,30000000,6427587
13691334,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,182672,1637951063,35269586321646690229964,103990365440,10796126250768950,30000000,22600748
13691333,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,61105,1637951045,35269575525520439461014,103392831315,10801262865949242,29999859,15693437
13691332,0x829BD824B016326A401d083B33D092293333A830,104445,1637951037,35269564724257573511772,101591415013,10795854013903044,29970592,17111047
13691331,0xB7e390864a90b7b923C9f9310C6F98aafE43F707,17600,1637951034,35269553928403559608728,112238032553,10790447801608943,29999887,3617088
13691330,0x829BD824B016326A401d083B33D092293333A830,20490,1637951029,35269543137955757999785,122499834101,10785044227778626,29970620,4942764
13691329,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,111378,1637951000,35269532352911530221159,110862745310,10795449219703770,29999915,27596133
13691328,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,130990,1637950993,35269521557462310517389,108257191560,10790043204966623,29970648,17870680
13691327,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,537,1637950992,35269510767419105550766,123722504640,10784639828596844,29999943,0
13691326,0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8,62314,1637950977,35269499982779276953922,123360435317,10784502389643372,29970676,15337200
13691325,0xEEa5B82B61424dF8020f5feDD81767f2d0D25Bfb,546,1637950976,35269489198276887310550,140983354647,10779101717429437,29941438,0
13691324,0x829BD824B016326A401d083B33D092293333A830,159313,1637950969,35269478419175169881113,125336741138,10773703680975489,29970705,29951116
13691323,0x52bc44d5378309EE2abF1539BF71dE1b7d7bE3b5,139839,1637950910,35269467645471488905624,111422126812,10799933266598672,30000000,29985836
13691322,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,48051,1637950909,35269456845538222306952,114266437450,10794525063454061,30000000,12012970
13691321,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,540,1637950908,35269446051013158852891,130590214228,10789119499744855,30000000,0
13691320,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,68266,1637950902,35269435261893659108036,128095054366,10783716574182896,30029295,17354406
13691319,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,69021,1637950864,35269424478177084925140,126708518944,10799398566723648,30000000,16313126
13691318,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,75784,1637950839,35269413678778518201492,121878786625,10804536780495027,30000000,19755281
13691317,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,57011,1637950828,35269402874241737706465,119336298932,10804399341541555,30000000,17556628
13691316,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,30942,1637950818,35269392069842396164910,129019795846,10804261902588083,30000000,5993478
13691315,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,129133,1637950797,35269381265580493576827,114694024729,10809402492195253,29999943,29988452
13691314,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,133466,1637950737,35269370456178001381574,101954479833,10835719446421521,29970676,29965073
13691313,0x829BD824B016326A401d083B33D092293333A830,281139,1637950721,35269359620458554960053,99236116692,10835582007468049,29941438,18251448
13691312,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,30541,1637950719,35269348784876547492004,105717831765,10830156406206859,29970705,7635161
13691311,0x002e08000acbbaE2155Fab7AC01929564949070d,20768,1637950712,35269337954720141285145,117019132987,10824733452872102,30000000,3410817
13691310,0x52bc44d5378309EE2abF1539BF71dE1b7d7bE3b5,67985,1637950688,35269327129986688413043,114254822301,10829884043236616,30000000,17903311
13691309,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,116302,1637950657,35269316300102645176427,104925263123,10840332866848424,30000000,25669948
13691308,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,539,1637950656,35269305459769778328003,119914586426,10834904946963818,29999857,0
13691307,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,388501,1637950645,35269294624864831364185,109313388817,10834767508010346,29970590,26611470
13691306,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,138063,1637950601,35269283790097323353839,97179366846,10850524391896564,29941352,29924839
13691305,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,46351,1637950590,35269272939572931457275,99091092837,10850386952943092,29970619,12672463
13691304,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,31743,1637950585,35269262089185978514183,105189124607,10844954126232671,29999914,8043328
13691303,0x03e75d7DD38CCE2e20FfEE35EC914C57780A8e29,65399,1637950581,35269251244231852281512,111460524871,10839523950975012,29970647,8240050
13691302,0x829BD824B016326A401d083B33D092293333A830,134943,1637950577,35269240404707901306500,100383683663,10834096425876093,29941409,28186247
13691301,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,127419,1637950529,35269229570611475430407,89231294046,10855160472219925,29970676,29968631
13691300,0x6EBaF477F83E055589C1188bCC6DDCCD8C9B131a,114333,1637950483,35269218715451003210482,79317142034,10876265739789477,29941438,29940697
13691299,0xc365c3315cF926351CcAf13fA7D19c8C4058C8E1,15767,1637950482,35269207839185263421005,86456213739,10870820283119638,29970705,5086098
13691298,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,14131,1637950478,35269196968364980301367,96473505625,10865377484066525,30000000,2539843
13691297,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,38424,1637950463,35269186102987496234842,98947770485,10865240045113053,30000000,11999308
13691296,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,120750,1637950450,35269175237747451121789,89091483592,10865102606159581,29999972,28275703
13691295,0xab3B229eB4BcFF881275E7EA2F0FD24eeaC8C83a,29164,1637950446,35269164372644844962208,100582781323,10859662597578386,29970705,1289080
13691294,0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8,77576,1637950430,35269153512982247383822,98082978857,10859525158624914,30000000,18058393
13691293,0xab3B229eB4BcFF881275E7EA2F0FD24eeaC8C83a,38359,1637950425,35269142653457088758908,102512039745,10854087872077655,29999942,9815348
13691292,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,79951,1637950422,35269131799369216681253,109316279925,10848653239159750,30029266,7538113
13691291,0x829BD824B016326A401d083B33D092293333A830,23075,1637950416,35269120950715977521503,120128157243,10843221258576114,29999971,4199653
13691290,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,108821,1637950381,35269110107494718945389,110138448543,10853683119544070,30029295,25909440
13691289,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,81823,1637950355,35269099253811599401319,109175633183,10858847852393524,30000000,16058275
13691288,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,13199,1637950353,35269088394963747007795,121312488713,10853410896400794,30000000,2994454
13691287,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,119372,1637950341,35269077541552850607001,107837588905,10853273457447322,29999801,29994460
13691286,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,102250,1637950288,35269066688279393159679,95862720472,10874375032228670,29970534,29960565
13691285,0x52bc44d5378309EE2abF1539BF71dE1b7d7bE3b5,51701,1637950280,35269055813904360931009,100199998290,10868930498305323,29999829,9805599
13691284,0x829BD824B016326A401d083B33D092293333A830,23193,1637950276,35269044944973862625686,110722281141,10863488621548361,29970562,3592498
13691283,0xEEa5B82B61424dF8020f5feDD81767f2d0D25Bfb,159707,1637950242,35269034081485241077325,98481801145,10873970294210327,29999857,29914872
13691282,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,166540,1637950220,35269023207514946866998,87539772666,10879144937745988,30029181,30028572
13691281,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,37914,1637950215,35269012328370009121010,91394218126,10873698075903892,29999886,9939101
13691280,0x002e08000acbbaE2155Fab7AC01929564949070d,9445,1637950212,35269001454671933217118,101933985046,10868253872364305,29970619,2589705
13691279,0x433022C4066558E7a32D850F02d2da5cA782174D,41468,1637950210,35268990586418060852813,105272240175,10862812325829862,29941381,11172843
13691278,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,109842,1637950173,35268979723605735022951,93582683240,10878610351258115,29970648,29960043
13691277,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,88909,1637950158,35268968844995383764836,89049656504,10878472912304643,29941410,21067313
13691276,0x829BD824B016326A401d083B33D092293333A830,35810,1637950147,35268957966522471460193,93358357628,10878335473351171,29912200,9434035
13691275,0x829BD824B016326A401d083B33D092293333A830,145942,1637950139,35268947088186998109022,83973506533,10872889006562464,29912200,28328010
13691274,0x829BD824B016326A401d083B33D092293333A830,543,1637950138,35268936215297991546558,95969721752,10867445197883463,29941381,0
13691273,0x002e08000acbbaE2155Fab7AC01929564949070d,54062,1637950125,35268925347852793663095,96365531318,10867307758929991,29970648,14492921
13691272,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,62890,1637950123,35268914480545034733104,99356228659,10861866674139537,29941410,11365669
13691271,0x2A20380DcA5bC24D052acfbf79ba23e988ad0050,8764,1637950113,35268903618678360593567,111345211166,10861729235186065,29912200,2073037
13691270,0x6EBaF477F83E055589C1188bCC6DDCCD8C9B131a,95133,1637950086,35268892756949125407502,105578161204,10872209188017765,29941438,21512745
13691269,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,8494,1637950082,35268881884739937389737,118283006778,10866765711119411,29970705,2108670
13691268,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,100412,1637950064,35268871017974226270326,105154893300,10871936835073689,30000000,29981458
13691267,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,19288,1637950060,35268860146037391196637,115655345218,10866493491095269,30000000,4105093
13691266,0x00192Fb10dF37c9FB26829eb2CC623cd1BF599E8,94553,1637950058,35268849279543900101368,111182325974,10861052803702490,29999972,19827748
13691265,0x829BD824B016326A401d083B33D092293333A830,112753,1637950046,35268838418491096398878,116872757888,10860915364749018,29970705,9148363
13691264,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,4405,1637950040,35268827557575731649860,131641647483,10855477399721464,30000000,1537188
13691263,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,96947,1637950037,35268816702098331928396,121009657311,10850042088654392,30000000,25543281
13691262,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,130604,1637949969,35268805852056243274004,107567095938,10881784878838140,29999972,29996262
13691261,0x829BD824B016326A401d083B33D092293333A830,116614,1637949952,35268794970271364435864,96504581153,10881647439884668,29970705,28727761
13691260,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,4135,1637949949,35268784088623924551196,109512413624,10876199356714051,30000000,746457
13691259,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,105497,1637949916,35268773212424567837145,97359019852,10886693454337079,29999972,29979655
13691258,0x829BD824B016326A401d083B33D092293333A830,95869,1637949911,35268762325731113500066,92065441231,10881242908494694,29970705,21878374
13691257,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,8404,1637949908,35268751444488205005372,103057208796,10875795022752769,30000000,2201166
13691256,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,44013,1637949895,35268740568693182252603,106546203252,10875657583799297,30029266,11081243
13691255,0x4F9bEBE3adC3c7f647C0023C60f91AC9dfFA52d5,54202,1637949886,35268729693035598453306,111415078869,10875520144845825,30058619,9775023
13691254,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,25674,1637949885,35268718817515453607481,119177409462,10870075052058341,30029295,7191107
13691253,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,119103,1637949849,35268707947440401549140,105947882752,10885883731852698,30000000,29984190
13691252,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,84702,1637949840,35268697061556669696442,102679629506,10885746292899226,30000000,18819554
13691251,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,3893,1637949838,35268686175810376797216,116280646269,10880296209312301,30000000,963941
13691250,0x3EcEf08D0e2DaD803847E052249bb4F8bFf2D5bB,34751,1637949828,35268675295514167484915,123725232413,10880158770358829,29999972,7779555
13691249,0x6EBaF477F83E055589C1188bCC6DDCCD8C9B131a,111715,1637949801,35268664415355397126086,113933618706,10885336437087528,29970705,25288248
13691248,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,58991,1637949800,35268653530018960038558,118886227745,10879886553527842,30000000,10000993
13691247,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,80491,1637949794,35268642650132406510716,127439653370,10874439329745393,30000000,6945905
13691246,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,13754,1637949793,35268631775693076765323,140314068116,10868994764442096,29999972,3989484
13691245,0x829BD824B016326A401d083B33D092293333A830,147106,1637949747,35268620906698312323227,124728604576,10890127104990556,29970705,29965310
13691244,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,39594,1637949734,35268610016571207332671,131956146202,10884674883379185,30000000,8427324
13691243,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,91460,1637949712,35268599131896323953486,126477874180,10889854756318446,29999915,20197631
13691242,0x829BD824B016326A401d083B33D092293333A830,126063,1637949702,35268588242041567635040,130243785063,10889717317364974,29970648,11519000
13691241,0x3EcEf08D0e2DaD803847E052249bb4F8bFf2D5bB,140798,1637949667,35268577352324250270066,118584509802,10900224629025784,29999943,26798395
13691240,0x3EcEf08D0e2DaD803847E052249bb4F8bFf2D5bB,108074,1637949664,35268566452099621244282,113249803890,10894767479389017,29970676,20632491
13691239,0x829BD824B016326A401d083B33D092293333A830,189580,1637949650,35268555557332141855265,101120942848,10894630040435545,29941438,29335915
13691238,0xab3B229eB4BcFF881275E7EA2F0FD24eeaC8C83a,10873,1637949646,35268544662702101419720,112623246100,10889175621198285,29970705,2741623
13691237,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,9968,1637949645,35268533773526480221435,126164792997,10883723863951868,30000000,2120134
13691236,0xB7e390864a90b7b923C9f9310C6F98aafE43F707,45456,1637949632,35268522889802616269567,133187430038,10883586424998396,29999915,8672678
13691235,0xc3348B43d3881151224b490e4aa39E03d2B1cDEa,115425,1637949612,35268512006216191271171,136549987340,10888765766204203,29970648,12033203
13691234,0xB7e390864a90b7b923C9f9310C6F98aafE43F707,113212,1637949595,35268501117450425066968,121390841125,10888628327250731,29941410,29926898
13691233,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,49007,1637949593,35268490228822097816237,134490650767,10883176837107266,29912200,3301933
13691232,0x829BD824B016326A401d083B33D092293333A830,128065,1637949498,35268479345645260708971,120469122707,10931076354791052,29941381,28910325
13691231,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,145879,1637949481,35268468414568905917919,107097563625,10930938915837580,29970648,29953145
13691230,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,132932,1637949423,35268457483629990080339,95198752150,10957553316034583,29941410,29940111
13691229,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,50295,1637949417,35268446526076674045756,96382749373,10952068187536416,29912200,13486295
13691228,0x3EcEf08D0e2DaD803847E052249bb4F8bFf2D5bB,42861,1637949408,35268435574008486509340,102975940353,10951930748582944,29941410,7302528
13691227,0x829BD824B016326A401d083B33D092293333A830,127949,1637949376,35268424622077737926396,92770238002,10962498874937026,29912200,28118727
13691226,0x829BD824B016326A401d083B33D092293333A830,133006,1637949370,35268413659578862989370,83304331325,10957011332793714,29941295,28579615
13691225,0x829BD824B016326A401d083B33D092293333A830,8516,1637949368,35268402702567530195656,92667938643,10951526468806646,29970562,2871811
13691224,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,132969,1637949360,35268391751041061389010,94889797879,10946044281668766,29999857,12190123
13691223,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,23881,1637949354,35268380804996779720244,104433264048,10940564770073657,29970590,4030038
13691222,0x829BD824B016326A401d083B33D092293333A830,103835,1637949330,35268369864432009646587,98208837582,10945771946328353,29941352,22561347
13691221,0x829BD824B016326A401d083B33D092293333A830,32780,1637949325,35268358918660063318234,105237657848,10940292567644586,29970619,6978362
13691220,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,117671,1637949303,35268347978367495673648,93550767027,10945499610923010,29941381,29932476
13691219,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,159397,1637949293,35268337032867884750638,83160515092,10945362171969538,29912171,29905246
13691218,0xab3B229eB4BcFF881275E7EA2F0FD24eeaC8C83a,115568,1637949268,35268326087505712781100,74013537936,10950571691849977,29882990,29713875
13691217,0x45a36a8e118C37e4c47eF4Ab827A7C9e579E11E2,5256,1637949266,35268315136934020931123,83648095686,10945089970684257,29912200,1174994
13691216,0x829BD824B016326A401d083B33D092293333A830,170058,1637949263,35268304191844050246866,74923149101,10939610924833894,29941438,28917674
13691215,0x829BD824B016326A401d083B33D092293333A830,543,1637949262,35268293252233125412972,85626456115,10934134552993219,29970705,0
13691214,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,19722,1637949260,35268282318098572419753,93527829806,10928660853857200,30000000,4862217
13691213,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,23718,1637949252,35268271389437718562553,103267935972,10923189826121443,30029295,3685341
13691212,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,94369,1637949231,35268260466247892441110,95838240871,10928388514372254,30000000,24302794
13691211,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,214651,1637949227,35268249537859378068856,88321300374,10922917619549862,30000000,25213084
13691210,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,16258,1637949224,35268238614941758518994,97113413938,10917449394759106,30000000,4135861
13691209,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,30842,1637949220,35268227697492363759888,103980335090,10911983838696896,29999857,7075097
13691208,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,10875,1637949214,35268216785508525062992,115937502831,10906520950060778,29970590,2621276
13691207,0x829BD824B016326A401d083B33D092293333A830,134265,1637949199,35268205878987575002214,103805212352,10906383511107306,29941352,28968323
13691206,0x829BD824B016326A401d083B33D092293333A830,149025,1637949158,35268194972604063894908,93011922199,10922245455144766,29912142,28840331
13691205,0xEEa5B82B61424dF8020f5feDD81767f2d0D25Bfb,12798,1637949156,35268184050358608750142,103261918404,10916777558399107,29882961,3076497
13691204,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,50506,1637949143,35268173133581050351035,111145480456,10916640119445635,29912171,6469390
13691203,0x433022C4066558E7a32D850F02d2da5cA782174D,134029,1637949131,35268162216940930905400,98805381646,10916502680492163,29882990,29870198
13691202,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,13669,1637949123,35268151300438250413237,110354486980,10911037586467174,29912200,2434302
13691201,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,145806,1637949116,35268140389400663946063,100323077993,10900255366881982,29941381,26946169
13691200,0x52bc44d5378309EE2abF1539BF71dE1b7d7bE3b5,123772,1637949103,35268129489145297064081,89177748172,10900117927928510,29970648,29968109
13691199,0x829BD824B016326A401d083B33D092293333A830,121269,1637949030,35268118589027369135571,79272351304,10937364057531050,29941410,29935900
13691198,0x776BB566dC299C9e722773d2A04B401e831a6DC8,16813,1637949020,35268107651663311604521,86110981352,10937226618577578,29970677,5464677
13691197,0xB7e390864a90b7b923C9f9310C6F98aafE43F707,58708,1637949008,35268096714436693026943,85974921613,10937089179624106,29999972,15189892
13691196,0x829BD824B016326A401d083B33D092293333A830,60773,1637948992,35268085777347513402837,86868709201,10936951740670634,29970705,13751884
13691195,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,110572,1637948975,35268074840395772732203,77422806187,10936814301717162,30000000,29640497
13691194,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,98125,1637948970,35268063903581471015041,75204860403,10931339294748676,29999887,18538976
13691193,0x829BD824B016326A401d083B33D092293333A830,64303,1637948965,35268052972242176266365,78154371305,10925866959818731,29970620,10460999
13691192,0xd757fd54b273BB1234d4d9993f27699d28d0EDD2,32813,1637948962,35268042046375216447634,82770302196,10920397295623256,29999915,8307821
13691191,0x52bc44d5378309EE2abF1539BF71dE1b7d7bE3b5,96877,1637948947,35268031125977920824378,79672617648,10920259856669784,29970648,19646379
13691190,0xc93452A74e596e81E4f73Ca1AcFF532089AD4c62,31978,1637948937,35268020205718064154594,84089751861,10920122417716312,29941410,8679559
13691189,0x8F03f1a3f10c05E7CCcF75C1Fd10168e06659Be7,94621,1637948933,35268009285595646438282,77323703550,10914655557104098,29912200,25425717
13691188,0x1aD91ee08f21bE3dE0BA2ba6918E714dA6B45836,15617,1637948930,35267998370940089334184,85072721190,10909191364554653,29941410,4061614
13691187,0x8F03f1a3f10c05E7CCcF75C1Fd10168e06659Be7,52495,1637948923,35267987461748724779531,87297914449,10903729838765847,29912200,11906294
13691186,0x829BD824B016326A401d083B33D092293333A830,92558,1637948903,35267976558018886013684,80608723909,10908919020427818,29912200,24884971
13691185,0x829BD824B016326A401d083B33D092293333A830,59815,1637948897,35267965649099865585866,80421775853,10903457627554642,29912200,15234235
13691184,0x7F101fE45e6649A6fB8F3F8B43ed03D353f2B90c,8879,1637948894,35267954745642238031224,89802168073,10897998900075743,29941438,2460445
13691183,0x829BD824B016326A401d083B33D092293333A830,59750,1637948888,35267943847643337955481,88440639153,10892542836690294,29970705,16830928
13691182,0x3EcEf08D0e2DaD803847E052249bb4F8bFf2D5bB,64262,1637948883,35267932955100501265187,90860165867,10887089436098103,30000000,11804505
13691181,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,21069,1637948878,35267922068011065167084,99350771279,10881638696999612,30029154,4749304
13691180,0xEA674fdDe714fd979de3EdF0F56AA9716B898ec8,40487,1637948872,35267911186372368167472,98451414174,10876190618095898,29999859,16096128
